13.41,15.10,193.44,26.00,-6.973074,107.631550
13.75,16.46,193.44,26.00,-6.973155,107.631640
13.75,16.46,193.44,26.00,-6.973155,107.631640
12.84,19.44,196.86,26.00,-6.973171,107.631680
12.84,19.44,196.86,26.00,-6.973171,107.631680
12.82,14.83,200.28,26.00,-6.973091,107.631680
12.82,14.83,200.28,26.00,-6.973091,107.631680
13.77,15.28,195.15,26.00,-6.972966,107.631670
13.77,15.28,195.15,26.00,-6.972966,107.631670
13.55,14.83,193.44,26.00,-6.972831,107.631660
13.55,14.83,193.44,26.00,-6.972831,107.631660
13.06,17.54,193.44,26.00,-6.972805,107.631650
13.06,17.54,193.44,26.00,-6.972805,107.631650
13.35,21.43,196.86,26.00,-6.972789,107.631650
13.35,21.43,196.86,26.00,-6.972789,107.631650
13.21,21.61,198.57,26.00,-6.972788,107.631660
13.21,21.61,198.57,26.00,-6.972788,107.631660
13.23,28.03,200.28,26.00,-6.972840,107.631650
13.23,28.03,200.28,26.00,-6.972840,107.631650
12.98,31.38,201.98,26.00,-6.972805,107.631670
12.98,31.38,201.98,26.00,-6.972805,107.631670
13.11,24.96,201.98,26.00,-6.972782,107.631640
13.11,24.96,201.98,26.00,-6.972782,107.631640
12.03,22.15,201.98,26.00,-6.972785,107.631630
12.03,22.15,201.98,26.00,-6.972785,107.631630
12.03,26.40,200.28,26.00,-6.972783,107.631630
12.03,26.40,200.28,26.00,-6.972783,107.631630
12.23,20.53,200.28,26.00,-6.972776,107.631620
12.23,20.53,200.28,26.00,-6.972776,107.631620
12.42,27.94,200.28,26.00,-6.972758,107.631620
12.42,27.94,200.28,26.00,-6.972758,107.631620
11.71,19.35,201.98,26.00,-6.972778,107.631650
11.71,19.35,201.98,26.00,-6.972778,107.631650
11.71,19.35,201.98,26.00,-6.972778,107.631650
11.71,21.52,201.98,26.00,-6.972778,107.631650
12.92,24.32,201.98,26.00,-6.972800,107.631650
12.92,24.32,201.98,26.00,-6.972800,107.631650
12.48,21.16,200.28,26.00,-6.972789,107.631630
12.48,21.16,200.28,26.00,-6.972789,107.631630
12.19,24.32,198.57,26.00,-6.972786,107.631640
12.19,24.32,198.57,26.00,-6.972786,107.631640
12.52,25.59,201.98,26.00,-6.972792,107.631640
12.52,25.59,201.98,26.00,-6.972792,107.631640
12.01,24.41,201.98,26.00,-6.972786,107.631630
12.01,24.41,201.98,26.00,-6.972786,107.631630
11.46,26.22,198.57,26.00,-6.972778,107.631630
11.46,26.22,198.57,26.00,-6.972778,107.631630
12.64,33.18,198.57,26.00,-6.972765,107.631610
12.64,33.18,198.57,26.00,-6.972765,107.631610
11.89,25.77,191.73,26.00,-6.972740,107.631610
11.89,25.77,191.73,26.00,-6.972740,107.631610
11.91,29.11,198.57,26.00,-6.972768,107.631630
11.91,29.11,198.57,26.00,-6.972768,107.631630
12.60,22.42,200.28,26.00,-6.972819,107.631590
12.60,22.42,200.28,26.00,-6.972819,107.631590
13.69,15.01,200.28,26.00,-6.972849,107.631500
13.69,15.01,200.28,26.00,-6.972849,107.631500
13.69,15.37,196.86,26.00,-6.972913,107.631480
13.69,15.37,196.86,26.00,-6.972913,107.631480
13.09,14.65,195.15,26.00,-6.972905,107.631460
13.09,14.65,195.15,26.00,-6.972905,107.631460
13.49,15.55,195.15,26.00,-6.972880,107.631420
13.49,15.55,195.15,26.00,-6.972880,107.631420
12.48,14.74,195.15,26.00,-6.972881,107.631410
12.48,14.74,195.15,26.00,-6.972881,107.631410
12.64,15.55,195.15,26.00,-6.972908,107.631400
12.64,15.55,195.15,26.00,-6.972908,107.631400
13.29,14.74,195.15,26.00,-6.973019,107.631510
13.29,14.74,195.15,26.00,-6.973019,107.631510
13.92,15.19,195.15,26.00,-6.973113,107.631610
13.92,15.19,195.15,26.00,-6.973113,107.631610
13.90,15.37,195.15,26.00,-6.973159,107.631670
13.90,15.37,195.15,26.00,-6.973159,107.631670
13.31,14.38,190.02,26.00,-6.973111,107.631650
13.31,14.38,190.02,26.00,-6.973111,107.631650
14.04,14.92,190.02,26.00,-6.972980,107.631670
14.04,14.92,190.02,26.00,-6.972980,107.631670
13.33,15.01,190.02,26.00,-6.972847,107.631650
13.33,15.01,190.02,26.00,-6.972847,107.631650
13.71,19.53,195.15,26.00,-6.972787,107.631650
13.71,19.53,195.15,26.00,-6.972787,107.631650
13.21,20.25,188.30,26.00,-6.972778,107.631650
13.21,20.25,188.30,26.00,-6.972778,107.631650
13.47,19.26,184.87,26.00,-6.972769,107.631640
13.47,19.26,184.87,26.00,-6.972769,107.631640
12.72,20.25,183.15,26.00,-6.972781,107.631650
12.72,20.25,183.15,26.00,-6.972781,107.631650
12.92,19.26,181.43,26.00,-6.972762,107.631650
12.92,19.26,181.43,26.00,-6.972762,107.631650
13.04,16.00,179.71,26.00,-6.972787,107.631640
13.04,16.00,179.71,26.00,-6.972787,107.631640
12.27,17.18,177.99,26.00,-6.972790,107.631640
12.27,17.18,177.99,26.00,-6.972790,107.631640
12.29,18.45,177.99,26.00,-6.972791,107.631640
12.29,18.45,177.99,26.00,-6.972791,107.631640
12.80,23.87,177.99,26.00,-6.972806,107.631630
12.80,23.87,177.99,26.00,-6.972806,107.631630
12.64,15.91,177.99,26.00,-6.972802,107.631620
12.64,15.91,177.99,26.00,-6.972802,107.631620
12.66,15.55,177.99,26.00,-6.972793,107.631640
12.66,15.55,177.99,26.00,-6.972793,107.631640
12.96,19.62,176.26,26.00,-6.972820,107.631670
12.96,19.62,176.26,26.00,-6.972820,107.631670
13.81,14.47,176.26,26.00,-6.972858,107.631580
13.81,14.47,176.26,26.00,-6.972858,107.631580
13.45,15.64,177.99,26.00,-6.972904,107.631480
13.45,15.64,177.99,26.00,-6.972904,107.631480
13.88,16.28,176.26,26.00,-6.972912,107.631450
13.88,16.28,176.26,26.00,-6.972912,107.631450
12.98,15.19,176.26,26.00,-6.972915,107.631420
12.98,15.19,176.26,26.00,-6.972915,107.631420
13.19,15.37,176.26,26.00,-6.972907,107.631420
13.19,15.37,176.26,26.00,-6.972907,107.631420
13.94,15.55,174.54,26.00,-6.972857,107.631520
13.94,15.55,174.54,26.00,-6.972857,107.631520
13.88,16.82,177.99,26.00,-6.972815,107.631540
13.88,16.82,177.99,26.00,-6.972815,107.631540
13.41,18.72,177.99,26.00,-6.972819,107.631520
13.41,18.72,177.99,26.00,-6.972819,107.631520
13.13,17.45,176.26,26.00,-6.972830,107.631530
13.13,17.45,176.26,26.00,-6.972830,107.631530
13.31,18.08,176.26,26.00,-6.972814,107.631530
13.31,18.08,176.26,26.00,-6.972814,107.631530
13.51,15.28,174.54,26.00,-6.972903,107.631520
13.51,15.28,174.54,26.00,-6.972903,107.631520
13.29,14.65,176.26,26.00,-6.973040,107.631510
13.29,14.65,176.26,26.00,-6.973040,107.631510
13.13,14.74,181.43,26.00,-6.973145,107.631590
13.13,14.74,181.43,26.00,-6.973145,107.631590
13.37,14.11,191.73,26.00,-6.973119,107.631680
13.37,14.11,191.73,26.00,-6.973119,107.631680
13.49,14.65,193.44,26.00,-6.972988,107.631730
13.49,14.65,193.44,26.00,-6.972988,107.631730
14.12,15.01,193.44,26.00,-6.972861,107.631710
14.12,15.01,193.44,26.00,-6.972861,107.631710
14.06,15.73,186.59,26.00,-6.972853,107.631770
14.06,15.73,186.59,26.00,-6.972853,107.631770
13.43,15.64,181.43,26.00,-6.972965,107.631790
13.43,15.64,181.43,26.00,-6.972965,107.631790
13.79,16.10,169.35,26.00,-6.973088,107.631790
13.79,16.10,169.35,26.00,-6.973088,107.631790
13.96,15.46,169.35,26.00,-6.973134,107.631790
13.96,15.46,169.35,26.00,-6.973134,107.631790
13.98,14.20,172.81,26.00,-6.973039,107.631740
13.98,14.20,172.81,26.00,-6.973039,107.631740
13.69,14.92,169.35,26.00,-6.972923,107.631710
13.69,14.92,169.35,26.00,-6.972923,107.631710
14.22,21.61,171.08,26.00,-6.972810,107.631670
14.22,21.61,171.08,26.00,-6.972810,107.631670
13.39,17.54,172.81,26.00,-6.972787,107.631650
13.39,17.54,172.81,26.00,-6.972787,107.631650
13.73,24.59,171.08,26.00,-6.972772,107.631610
13.73,24.59,171.08,26.00,-6.972772,107.631610
13.65,23.42,169.35,26.00,-6.972785,107.631610
13.65,23.42,169.35,26.00,-6.972785,107.631610
13.29,24.14,169.35,26.00,-6.972794,107.631610
13.29,24.14,169.35,26.00,-6.972794,107.631610
12.88,24.41,171.08,26.00,-6.972793,107.631610
12.88,24.41,171.08,26.00,-6.972793,107.631610
13.41,25.41,176.26,26.00,-6.972796,107.631610
